FileName,UniqueIdentifier,CollectionDate,MeanSampleDepth,Chla,SecchiDepth,TotalSuspendedSolids,TotalSolids,TotalDissolvedSolids,Conductivity,pH,TotalPhosphorus,TotalNitrogen,NitrateNitrite,Nitrate,Nitrite,Nitrogen_Kjeldahl,Chloride,DissolvedOxygen,DissolvedOrganicCarbon,DissolvedInorganicCarbon,Year,CensusYear,UniqueID_x,Single-detached house,Semi-detached house,Row house,Movable dwelling,Employed,Unemployed,Not in the labour force,Total private dwellings,Other single-attached house,Population,LandAreaSqkm,ApartmentMoreThanFiveStoreys,ApartmentDuplex,ApartmentFewerThanFiveStoreys,UniqueID_y,Climate ID,TRCA_Aggregate Extraction,TRCA_Agricultural,TRCA_Airport,TRCA_Beach/Bluff,TRCA_Cemetery,TRCA_Commercial,TRCA_Estate Residential,TRCA_Forest,TRCA_Golf Course,TRCA_High Density Residential,TRCA_Industrial,TRCA_Institutional,TRCA_Lacustrine,TRCA_Landfill,TRCA_Meadow,TRCA_Medium Density Residential,TRCA_Mixed Commercial Entertainment,TRCA_Railway,TRCA_Recreational/Open Space,TRCA_Riverine,TRCA_Roads,TRCA_Rural Residential,TRCA_Successional Forest,TRCA_Vacant Land,TRCA_Wetland,CLOCA_AGGREGATE,CLOCA_AGRICULTURE FACILITY,CLOCA_AIRPORT,CLOCA_ATHLETIC FIELD,CLOCA_COMMERCIAL,CLOCA_CROP FIELD,CLOCA_GOLF FACILITY,CLOCA_HIGH DENSITY URBAN RESIDENTIAL,CLOCA_INDUSTRIAL,CLOCA_INSTITUTIONAL BUILDING,CLOCA_INSTITUTIONAL GREENSPACE,CLOCA_LANDFILL,CLOCA_PARK,CLOCA_PASTURE,CLOCA_RAILWAY,CLOCA_RURAL RESIDENTIAL,CLOCA_SKI HILL,CLOCA_TRANSPORTATION CORRIDOR,CLOCA_TRANSPORTATION GREENSPACE,CLOCA_TREED FIELD,CLOCA_URBAN RESIDENTIAL,CLOCA_UTILITY TRANSFER STATION,CLOCA_WATER FEATURE,CLOCA_Coniferous Forest,CLOCA_Coniferous Swamp,CLOCA_Cultural Hedgerow,CLOCA_Cultural Meadow,CLOCA_Cultural Savannah,CLOCA_Cultural Thicket,CLOCA_Cultural Woodland,CLOCA_Deciduous Forest,CLOCA_Deciduous Swamp,CLOCA_Floating Leave Shallow Aquatic,CLOCA_Meadow Marsh,CLOCA_Mixed Forest,CLOCA_Mixed Shallow Aquatic,CLOCA_Mixed Swamp,CLOCA_Open Aquatic,CLOCA_Open Beach / Bar,CLOCA_Open Bluff,CLOCA_Open Fen,CLOCA_Plantation,CLOCA_Shallow Marsh,CLOCA_Shrub Beach / Bar,CLOCA_Shrub Bluff,CLOCA_Shrub Bog,CLOCA_Shrub Fen,CLOCA_Submerged Shallow Aquatic,CLOCA_Thicket Swamp,CLOCA_Treed Beach / Bar,CLOCA_Treed Bluff,CLOCA_Treed Bog,CLOCA_Treed Fen,MODIS_Cropland/Natural Vegetation Mosaics,MODIS_Croplands,MODIS_Deciduous Broadleaf Forests,MODIS_Grasslands,MODIS_Mixed Forests,MODIS_Permanent Wetlands,MODIS_Savannas,MODIS_Urban and Built-up Lands,MODIS_Water Bodies,MODIS_Woody Savannas,DSS_ClaySiltSand_TSANDwtd,DSS_ClaySiltSand_TSILTwtd,DSS_ClaySiltSand_TCLAYwtd,DSS_ClaySiltSand_TOTHERwtd,DSS_ClaySiltSand_TUNKNOWNwtd,DSS_HydraulicConductivity_KSATwtd,latitude,longitude,DistToWatr,Location,DrainageBasinArea_sqkm,Month,Mean Temp (°C) 0day Mean,Mean Temp (°C) -1day Mean,Mean Temp (°C) -3day Mean,Mean Temp (°C) -7day Mean,Mean Temp (°C) -14day Mean,Mean Temp (°C) -28day Mean,Mean Temp (°C) -56day Mean,Min Temp (°C) 0day Mean,Min Temp (°C) -1day Mean,Min Temp (°C) -3day Mean,Min Temp (°C) -7day Mean,Min Temp (°C) -14day Mean,Min Temp (°C) -28day Mean,Min Temp (°C) -56day Mean,Max Temp (°C) 0day Mean,Max Temp (°C) -1day Mean,Max Temp (°C) -3day Mean,Max Temp (°C) -7day Mean,Max Temp (°C) -14day Mean,Max Temp (°C) -28day Mean,Max Temp (°C) -56day Mean,Total Rain (mm) 0day Total,Total Rain (mm) -1day Total,Total Rain (mm) -3day Total,Total Rain (mm) -7day Total,Total Rain (mm) -14day Total,Total Rain (mm) -28day Total,Total Rain (mm) -56day Total,10mLandCover_AgriculturalExtraction,10mLandCover_Anthropogenic,10mLandCover_AnthropogenicNatural,10mLandCover_Natural,250mLandCover_Agricultural,250mLandCover_Natural,250mLandCover_Anthropogenic,Set
/Volumes/Data/InSitu/WaterQuality/PWQMN/pwqmn_rawdata_2007.xlsx,06011200302,2007-11-29 00:00:00,,,,,,,1280.0,8.4,0.047,2.76,,2.09,0.03,0.64,267.0,13.62,4.9,43.3,2007,2006,06011200302,,,,,,,,,,134903.0,,,,,06011200302,6155878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901.0,23904.0,0.0,4111.0,22929.0,303511.0,4432.0,0.0,13011.0,11795.0,3148.0,47.0,10872.0,86011.0,0.0,36524.0,0.0,76414.0,862.0,776.0,238178.0,4866.0,2120.0,6012.0,8794.0,5254.0,24086.0,142.0,15439.0,10118.0,25486.0,21538.0,2.0,16134.0,20605.0,100.0,57266.0,388.0,0.0,0.0,0.0,4316.0,2637.0,0.0,0.0,0.0,0.0,310.0,13432.0,0.0,0.0,101.0,0.0,416,649,0,0,0,0,122,528,0,4,16.90194026994658,38.3303115519526,27.634691058085394,6.60474260307141,10.528314516944022,0.8104296143012018,43.880733264,-78.821483231,3.40954151423648,Tributary,107.85869999996382,11,-0.5,-0.65,1.0,-0.975,0.8666666666666667,2.779310344827586,7.566666666666669,-4.0,-6.0,-2.5,-4.5625,-2.533333333333333,-0.8103448275862069,3.3596491228070176,3.0,4.75,4.5,2.625,4.266666666666667,6.344827586206897,11.74561403508772,0.0,3.0,3.0,3.0,39.3,65.1,130.1,392423.0,434927.0,19062.0,232160.0,1065,126,528,Train
/Volumes/Data/InSitu/WaterQuality/CLOCA/CLOCA_IWMP_WQ Data_2017-2020.xlsx,West 8,2017-08-23 00:00:00,,,,1.2,,,,,0.004,,,,,,14.0,,,,2017,2016,West 8,1545.0,15.0,0.0,0.0,2645.0,145.0,1265.0,1705.0,5.0,4596.0,186.55,0.0,10.0,10.0,West 8,6159125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,18,0,50,0,33,0,0,23,6.867406265180283,5.125775716121195,17.92535614498683,70.08146187371169,0.0,2.3916263247122336,44.05034488995869,-79.03798252080988,33.44088779389858,Tributary,7.957799999999605,8,15.8,17.3,19.175,19.1625,19.26,19.013793103448275,19.17017543859649,11.5,12.55,13.6,14.3875,14.32,13.724137931034482,14.038596491228072,20.1,22.05,24.75,23.9125,24.15333333333334,24.258620689655178,24.25438596491228,0.6,10.4,10.4,24.4,31.000000000000004,53.00000000000001,110.19999999999999,,,,,1,124,0,Train
/Volumes/Data/InSitu/WaterQuality/TRCA/trca-2018-wq-data-rwmp-sites.csv,PT001WM,2018-01-23 10:50:00,,,,43.0,,644.0,1168.0,8.19,0.135,3.301,,1.52,0.021,1.76,286.0,14.18,,,2018,2016,PT001WM,12400.0,1600.0,2040.0,0.0,29640.0,2695.0,14080.0,17715.0,10.0,57649.0,122.60000000000002,175.0,900.0,200.0,PT001WM,6157194,0.0,119253.0,0.0,0.0,0.0,2476.0,0.0,36090.0,0.0,1.0,3410.0,1316.0,790.0,0.0,16483.0,36845.0,0.0,622.0,4232.0,139.0,8620.0,6644.0,9014.0,135.0,6647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,253,0,0,0,0,55,90,0,0,10.746121452664797,15.515066563630917,18.592306555313925,20.147376019046547,34.99912940934381,1.5382753762911534,43.803681746598656,-79.11029851493568,18.55921713542193,Tributary,25.272900000000714,1,0.2,0.5,1.175,-2.5375,-3.6133333333333337,-8.99655172413793,-5.910526315789474,-6.1,-3.15,-2.275,-5.912500000000001,-7.6,-13.26896551724138,-10.01929824561404,6.4,4.1000000000000005,4.575,0.8375,0.38666666666666677,-4.572413793103446,-1.7192982456140355,2.3,16.8,17.3,17.3,38.3,38.3,55.9,119253.0,60069.0,4232.0,69163.0,256,55,90,Train
/Volumes/Data/InSitu/WaterQuality/CLOCA/CLOCA_IWMP_WQ Data_2017-2020.xlsx,East 10,2019-05-21 00:00:00,,,,1.2,,,,,0.006,,,,,,17.2,,,,2019,2016,East 10,4940.0,100.0,140.0,5.0,8195.0,520.0,4020.0,5558.0,15.0,15145.0,490.19000000000005,0.0,100.0,60.0,East 10,6154410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,3127.0,0.0,0.0,0.0,68230.0,303.0,0.0,0.0,0.0,0.0,0.0,17.0,16681.0,0.0,1630.0,0.0,10816.0,0.0,1245.0,0.0,0.0,186.0,7013.0,1477.0,485.0,3694.0,0.0,5067.0,3999.0,6401.0,1919.0,0.0,457.0,8138.0,0.0,9135.0,30.0,0.0,0.0,0.0,4616.0,16.0,0.0,0.0,0.0,0.0,16.0,4975.0,0.0,0.0,0.0,0.0,50,157,0,4,0,0,45,0,0,4,10.807105015543033,24.497703939023626,15.979794405334495,29.508972927939226,19.206423712159616,1.0738279929582168,43.97571998249532,-78.67811331286197,56.48928600113926,Tributary,15.981299999995985,5,13.0,14.25,13.375,11.85,10.766666666666667,9.3,7.257894736842107,6.0,8.5,7.75,6.875,6.733333333333333,5.448275862068965,3.263157894736842,20.0,20.0,19.0,16.8125,14.766666666666667,13.120689655172415,11.228070175438596,0.0,0.0,2.7,3.8000000000000003,39.5,111.7,239.3,84980.0,15573.0,1751.0,57438.0,207,53,0,Train
/Volumes/Data/InSitu/WaterQuality/PWQMN/pwqmn_rawdata_2018.xlsx,06011100802,2018-11-21 00:00:00,,,,,,,1010.0,8.3,0.0258,1.57,,1.36,0.01,,159.0,14.77,2.0,55.4,2018,2016,06011100802,29095.0,3675.0,4510.0,5.0,62160.0,6145.0,36945.0,51115.0,130.0,131400.0,357.64,4400.0,2265.0,5025.0,06011100802,6155878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4915.0,17948.0,12818.0,4532.0,13690.0,312272.0,19501.0,0.0,6446.0,14567.0,3013.0,0.0,8376.0,201580.0,1715.0,37806.0,0.0,53581.0,315.0,234.0,144810.0,106.0,2433.0,18171.0,19010.0,5467.0,40027.0,611.0,32114.0,13338.0,30365.0,13624.0,0.0,5420.0,16568.0,9.0,29671.0,722.0,0.0,0.0,0.0,25854.0,1876.0,0.0,0.0,0.0,0.0,452.0,12094.0,0.0,0.0,0.0,0.0,398,947,0,4,0,0,153,294,0,10,29.984459298155837,28.34894841167156,18.0266649931341,1.7240195723015752,21.915907724736932,1.4656869115601838,43.8681977773999,-78.8461445733999,3.674225358734053,Tributary,112.62600000001815,11,-2.5,-0.5,-0.25,-0.07499999999999996,1.4266666666666665,3.5379310344827584,7.456140350877195,-5.0,-3.0,-3.375,-2.875,-0.8666666666666667,0.9310344827586207,4.228070175438597,0.0,2.0,2.875,2.75,3.7333333333333334,6.137931034482759,10.666666666666666,0.0,0.0,0.0,15.6,45.6,122.2,170.4,518767.0,311032.0,30859.0,265393.0,1345,167,294,Train
/Volumes/Data/InSitu/WaterQuality/CLOCA/CLOCA_IWMP_WQ Data_2017-2020.xlsx,Central 9,2018-07-17 00:00:00,,,,14.0,,,,,0.073,,,,,,228.0,,,,2018,2016,Central 9,12200.0,1005.0,1720.0,5.0,23895.0,2015.0,11485.0,16057.0,10.0,48306.0,245.32,260.0,310.0,170.0,Central 9,6155877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0,0.0,424.0,3979.0,45466.0,0.0,0.0,474.0,314.0,170.0,0.0,339.0,2814.0,0.0,551.0,0.0,7693.0,73.0,0.0,20145.0,3993.0,605.0,610.0,0.0,1205.0,813.0,0.0,926.0,722.0,3096.0,1516.0,0.0,1115.0,1238.0,0.0,280.0,37.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.0,0.0,0.0,0.0,0.0,0,111,0,0,0,0,3,42,0,0,4.219611122721554,19.222518247123475,14.357099529241662,2.002728872913623,60.198042227999686,0.4391183009474016,43.921186096167425,-78.84577670771093,4.552973428624682,Tributary,10.155599999989555,7,24.0,23.0,23.575,23.6,23.000000000000004,22.08275862068965,20.415789473684207,20.0,18.0,19.125,19.1875,18.053333333333335,17.717241379310344,15.856140350877192,28.0,28.0,28.0,28.0,27.926666666666666,26.42758620689655,24.954385964912284,0.0,4.1,5.1,5.1,12.299999999999999,34.5,55.5,48280.0,38960.0,1017.0,13305.0,111,3,42,Train
/Volumes/Data/InSitu/WaterQuality/PWQMN/pwqmn_rawdata_2009.xlsx,06010400102,2009-04-23 00:00:00,,,,,,,666.0,8.36,0.035,1.129,,0.755,0.004,0.37,62.3,13.26,,,2009,2011,06010400102,39610.0,3595.0,7795.0,20.0,,,,59923.0,20.0,181899.0,618.31,3020.0,2175.0,2260.0,06010400102,6156513,21136.0,1100828.0,0.0,558.0,4504.0,17942.0,11526.0,743842.0,49730.0,2879.0,26512.0,9594.0,21823.0,0.0,203317.0,181625.0,0.0,5539.0,44430.0,5780.0,48311.0,60543.0,93551.0,37738.0,63490.0,0.0,1005.0,0.0,268.0,1280.0,14134.0,19.0,0.0,0.0,851.0,0.0,0.0,280.0,9872.0,146.0,2893.0,1998.0,1448.0,0.0,0.0,6839.0,0.0,528.0,32.0,3593.0,690.0,4580.0,0.0,2246.0,1207.0,11620.0,331.0,0.0,225.0,1534.0,0.0,1557.0,266.0,0.0,0.0,0.0,7198.0,139.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,772,1876,88,44,125,0,1034,386,0,90,21.10872082030519,19.83040302924282,18.922386659741253,25.36099589197637,14.777493598734367,1.8976212891440158,43.8391898889999,-79.0398386061999,0.887078457279131,Tributary,276.3549000000365,4,6.3,5.55,5.9,7.3374999999999995,6.053333333333333,5.386206896551724,2.491228070175439,1.0,1.25,2.875,3.125,1.3666666666666667,1.1896551724137931,-2.1491228070175437,11.5,9.75,8.875,11.5,10.7,9.53448275862069,7.105263157894737,0.0,3.1,22.1,23.1,23.1,113.8,161.1,1145970.0,421443.0,96985.0,1167581.0,2648,1381,386,Train
/Volumes/Data/InSitu/WaterQuality/PWQMN/pwqmn_rawdata_2015.xlsx,06010400802,2015-04-20 00:00:00,,,,,,,482.0,7.94,0.374,1.51,,0.542,0.016,0.87,50.7,14.44,,,2015,2016,06010400802,2330.0,35.0,5.0,5.0,4050.0,220.0,1880.0,2602.0,5.0,6999.0,306.02,0.0,25.0,45.0,06010400802,6158749,0.0,89721.0,0.0,0.0,0.0,530.0,0.0,36153.0,525.0,0.0,172.0,173.0,798.0,0.0,14129.0,10861.0,0.0,192.0,439.0,0.0,1989.0,3563.0,9778.0,1223.0,8728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,86,0,0,0,0,73,0,0,0,30.62877999331244,26.830437866246154,23.416719399811974,17.040310309864328,2.083752430765104,1.8403400445236466,43.9614470141,-79.1256539813,15.654309184218087,Tributary,17.89829999999039,4,8.8,7.7,9.0,8.8625,7.06,2.948275862068965,-1.7578947368421034,3.8,1.8499999999999999,2.6500000000000004,1.8250000000000002,1.0466666666666666,-2.651724137931035,-6.89824561403509,13.7,13.45,15.275000000000002,15.85,13.033333333333331,8.541379310344828,3.3912280701754383,22.6,29.6,29.6,37.4,66.3,79.0,88.6,89721.0,18703.0,964.0,69586.0,207,73,0,Train
/Volumes/Data/InSitu/WaterQuality/PWQMN/pwqmn_rawdata_2016.xlsx,06010400802,2016-04-18 00:00:00,,,,,,,672.0,8.3,0.01,0.32,,0.13,0.003,,61.8,13.2,,,2016,2016,06010400802,2330.0,35.0,5.0,5.0,4050.0,220.0,1880.0,2602.0,5.0,6999.0,306.02,0.0,25.0,45.0,06010400802,6158749,0.0,89721.0,0.0,0.0,0.0,530.0,0.0,36153.0,525.0,0.0,172.0,173.0,798.0,0.0,14129.0,10861.0,0.0,192.0,439.0,0.0,1989.0,3563.0,9778.0,1223.0,8728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,91,0,0,0,0,61,0,0,0,30.62877999331244,26.830437866246154,23.416719399811974,17.040310309864328,2.083752430765104,1.8403400445236466,43.9614470141,-79.1256539813,15.654309184218087,Tributary,17.89829999999039,4,13.7,12.75,10.95,6.4625,1.6266666666666665,1.1517241379310348,0.47192982456140387,3.2,2.35,1.425,-1.2874999999999996,-4.593333333333334,-4.279310344827586,-4.571929824561404,24.1,23.05,20.375,13.912500000000001,7.7,6.451724137931033,5.250877192982458,0.0,0.0,0.0,2.4,14.4,69.19999999999999,121.2,89721.0,18703.0,964.0,69586.0,219,61,0,Train
/Volumes/Data/InSitu/WaterQuality/PWQMN/pwqmn_rawdata_2004.xlsx,06011600102,2004-09-21 00:00:00,,,,,,,455.0,8.42,0.016,0.7659999999999999,,0.52,0.006,0.24,17.4,1.72,,,2004,2006,06011600102,,,,,,,,,,30332.0,,,,,06011600102,6157884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3974.0,23160.0,0.0,893.0,3643.0,266152.0,429.0,0.0,3313.0,2842.0,2059.0,0.0,676.0,96959.0,692.0,45688.0,0.0,38540.0,54.0,756.0,36213.0,6.0,2646.0,35672.0,10940.0,1717.0,46885.0,483.0,36669.0,17086.0,35003.0,10799.0,0.0,8664.0,66422.0,18.0,55588.0,836.0,0.0,0.0,0.0,22844.0,1355.0,0.0,0.0,0.0,0.0,110.0,13399.0,0.0,0.0,0.0,0.0,526,320,28,12,4,0,428,58,0,55,21.83373464429184,31.744644793029433,24.614418690440417,9.895559761863124,11.911642110375187,1.3134090883315646,43.894292014,-78.6750209809,10.314821993525205,Tributary,89.36819999994567,9,16.0,15.0,13.5,15.875,17.206666666666667,18.54137931034483,18.784210526315782,9.0,8.5,7.375,11.125,12.633333333333333,14.39655172413793,14.736842105263158,23.0,21.5,19.625,20.625,21.766666666666666,22.655172413793103,22.79824561403509,0.0,0.0,0.0,1.8,54.599999999999994,72.4,139.49999999999997,367085.0,157049.0,4561.0,364490.0,846,527,58,Train
/Volumes/Data/InSitu/WaterQuality/CLOCA/CLOCA_IWMP_WQ Data_2017-2020.xlsx,West 5,2017-06-21 00:00:00,,,,2.4,,,,,0.028999999999999998,,,,,,98.5,,,,2017,2016,West 5,1305.0,25.0,5.0,5.0,2235.0,135.0,1015.0,1470.0,0.0,3962.0,181.93,0.0,30.0,35.0,West 5,6156515,0.0,457.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,44.0,0.0,0.0,363.0,317.0,0.0,0.0,438.0,7545.0,489.0,0.0,186.0,0.0,0.0,0.0,0.0,2404.0,0.0,2753.0,0.0,2570.0,0.0,3170.0,0.0,0.0,84.0,40.0,0.0,393.0,1498.0,0.0,1063.0,542.0,1020.0,1328.0,0.0,91.0,427.0,4.0,728.0,10.0,0.0,0.0,0.0,364.0,110.0,0.0,0.0,0.0,0.0,0.0,762.0,0.0,0.0,0.0,0.0,10,18,0,5,0,0,13,0,0,0,14.711991776430414,47.43730538713499,32.291081956930796,0.0,5.5596208795037985,0.2624885026026379,43.927728338218046,-79.01867380819196,26.55297353863716,Tributary,2.870999999999702,6,16.5,18.0,19.875,19.299999999999997,18.94,16.931034482758626,13.950877192982453,11.0,13.5,15.625,15.375,14.3,12.53448275862069,9.675438596491228,22.0,22.5,24.125,23.1875,23.533333333333335,21.275862068965516,18.18421052631579,0.0,16.6,32.6,44.6,48.800000000000004,125.6,253.9,10769.0,6273.0,3743.0,8544.0,28,18,0,Train
/Volumes/Data/InSitu/WaterQuality/TRCA/trca-2015-2016-wq-data.csv,PT001WM,2015-10-20 00:00:00,,,,2.0,,936.0,1638.0,8.09,0.0394,2.858,,1.24,0.027999999999999997,1.59,351.0,9.92,,,2015,2016,PT001WM,12400.0,1600.0,2040.0,0.0,29640.0,2695.0,14080.0,17715.0,10.0,57649.0,122.60000000000002,175.0,900.0,200.0,PT001WM,6157194,0.0,119253.0,0.0,0.0,0.0,2476.0,0.0,36090.0,0.0,1.0,3410.0,1316.0,790.0,0.0,16483.0,36845.0,0.0,622.0,4232.0,139.0,8620.0,6644.0,9014.0,135.0,6647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,252,0,0,0,0,58,90,0,0,10.746121452664797,15.515066563630917,18.592306555313925,20.147376019046547,34.99912940934381,1.5382753762911534,43.803681746598656,-79.11029851493568,18.55921713542193,Tributary,25.272900000000714,10,15.1,10.75,6.35,8.212499999999999,10.32,12.196551724137933,15.956140350877194,12.0,4.75,1.425,3.2125,5.073333333333335,7.23448275862069,10.71578947368421,18.2,16.7,11.225,13.187500000000002,15.539999999999997,17.113793103448277,21.14561403508772,1.4,3.4,3.4,9.4,35.5,46.6,90.2,119253.0,60069.0,4232.0,69163.0,253,58,90,Train
/Volumes/Data/InSitu/WaterQuality/TRCA/trca-2015-2016-wq-data.csv,6010400802,2015-03-23 00:00:00,,,,13.0,,407.0,766.0,7.88,0.055999999999999994,0.993,0.373,0.368,0.005,0.62,83.2,,,,2015,2016,6010400802,2330.0,35.0,5.0,5.0,4050.0,220.0,1880.0,2602.0,5.0,6999.0,306.02,0.0,25.0,45.0,6010400802,6158749,0.0,89721.0,0.0,0.0,0.0,530.0,0.0,36153.0,525.0,0.0,172.0,173.0,798.0,0.0,14129.0,10861.0,0.0,192.0,439.0,0.0,1989.0,3563.0,9778.0,1223.0,8728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,86,0,0,0,0,73,0,0,0,30.62877999331244,26.830437866246154,23.416719399811974,17.040310309864328,2.083752430765104,1.8403400445236466,43.96144701381431,-79.12565398133975,15.65428844031304,Tributary,17.89829999999039,3,-10.7,-10.05,-5.324999999999999,-3.5124999999999997,-1.6466666666666667,-6.772413793103446,-10.166666666666668,-14.9,-14.2,-9.975,-8.375,-5.88,-11.420689655172414,-14.97543859649123,-6.4,-5.85,-0.6499999999999997,1.3875,2.6066666666666665,-2.096551724137931,-5.32105263157895,0.0,0.0,5.2,8.0,8.4,9.600000000000001,9.9,89721.0,18703.0,964.0,69586.0,207,73,0,Train
/Volumes/Data/InSitu/WaterQuality/TRCA/trca-2015-2016-wq-data.csv,6010402902,2016-03-14 00:00:00,,,,696.0,,368.0,339.0,8.12,1.02,4.541,,0.77,0.011000000000000001,3.76,61.4,12.98,,,2016,2016,6010402902,2330.0,35.0,5.0,5.0,4050.0,220.0,1880.0,2602.0,5.0,6999.0,306.02,0.0,25.0,45.0,6010402902,6151545,0.0,116047.0,0.0,0.0,0.0,530.0,0.0,52338.0,4101.0,0.0,174.0,185.0,1053.0,0.0,17176.0,11336.0,0.0,192.0,1189.0,0.0,2719.0,4851.0,11220.0,1223.0,10467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,136,0,0,0,0,77,0,0,0,30.37198841663692,28.2593716358239,25.383537154938768,14.396949420170138,1.5881533724302708,1.7106093132861813,43.95051113741627,-79.08526010601209,15.778782994486392,Tributary,23.48099999999563,3,6.0,5.25,5.15,6.7125,1.106666666666667,-1.2689655172413785,-3.6263157894736855,3.5,1.25,0.25,2.1875,-3.526666666666666,-5.8758620689655165,-8.110526315789476,8.4,8.75,9.775,11.087499999999999,5.053333333333333,2.920689655172414,0.6543859649122803,3.2,13.0,13.0,22.0,22.0,46.60000000000001,62.4,116047.0,21210.0,5290.0,92254.0,294,77,0,Train
